,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
144,140,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000068,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
145,141,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000069,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
146,142,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003773,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
147,143,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003774,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
148,144,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003775,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
149,145,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003776,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
150,146,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003777,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
151,147,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003778,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
152,148,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003779,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
153,149,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003780,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
154,150,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003781,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
155,151,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003782,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
156,152,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003783,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
157,153,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003784,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
158,154,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003785,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
159,155,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003786,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
160,156,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003787,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
161,157,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003788,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
162,158,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003789,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
163,159,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003790,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
164,160,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003791,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
165,161,Система автоматической пожарной сигнализации,11013406000092,330.26.30.50,6.0,,17.10.2019,Введено в эксплуатацию,,-,-,4321.26,1.0,0.0,4321.26
166,"21.36, Инвентарь производственный и хозяйственный – иное движимое имущество",,,,,,,,,,,25367176.66,5295.0,0.0,25367176.66
167,1,,,,,,,,,,,25367176.66,5295.0,0.0,25367176.66
168,,,,,,,,,,,,25367176.66,5295.0,0.0,25367176.66
169,Кузнецов Максим Сергеевич,,,,,,,,,,,25367176.66,5295.0,0.0,25367176.66
170,,,,,,,,,,,,25367176.66,5295.0,0.0,25367176.66
171,162,Metado BS18 шуруповерт 602207560,11013604000048,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,6606.34,1.0,0.0,6606.34
172,163,Metado BS18 шуруповерт 602207560,11013604000049,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,6606.34,1.0,0.0,6606.34
173,164,Перфоратор Makita HR2630,11013604000056,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,7170.21,1.0,0.0,7170.21
174,165,Мультиметр PECAHTA DT 832,11013604000053,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,474.61,1.0,0.0,474.61
175,166,Мультиметр PECAHTA DT 832,11013604000054,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,474.61,1.0,0.0,474.61
176,167,Мультиметр PECAHTA DT 832,11013604000055,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,474.61,1.0,0.0,474.61
177,168,Дальномер лазерный CONDTROL XP2,11013604000050,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4109.0,1.0,0.0,4109.0
178,169,Дальномер лазерный CONDTROL XP2,11013604000051,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4109.0,1.0,0.0,4109.0
179,170,Дальномер лазерный CONDTROL XP2,11013604000052,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4109.0,1.0,0.0,4109.0
180,171,"Стремянка HAILO L60 4 ступенек H=146см с лотком, алюм (8160-401)",11013604000060,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4741.61,1.0,0.0,4741.61
181,172,"Стремянка HAILO L60 4 ступенек H=146см с лотком, алюм (8160-401)",11013604000061,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4741.61,1.0,0.0,4741.61
182,173,Стремянка Krause Solidy 6 ступеней (арт. 126245),11013604000057,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4914.3,1.0,0.0,4914.3
183,174,Стремянка Krause Solidy 6 ступеней (арт. 126245),11013604000058,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4914.3,1.0,0.0,4914.3
184,175,Стремянка Krause Solidy 6 ступеней (арт. 126245),11013604000059,330.28.9,4.0,,28.10.2019,Введено в эксплуатацию,,-,-,4914.3,1.0,0.0,4914.3
185,176,Платформенная тележка с резиновым покрытием ТПРН 2,11013602000046,330.28.22.18.390,2.0,,20.10.2021,Введено в эксплуатацию,,-,-,8753.48,1.0,0.0,8753.48
186,177,Платформенная тележка с резиновым покрытием ТПРН 2,11013602000047,330.28.22.18.390,2.0,,20.10.2021,Введено в эксплуатацию,,-,-,8753.48,1.0,0.0,8753.48
187,178,"Тележка деревянная,60х34х13,350кг",11013602000051,330.28.22.18.390,2.0,,20.01.2022,Введено в эксплуатацию,,-,-,2160.0,1.0,0.0,2160.0
188,179,"Тележка деревянная,60х34х13,350кг",11013602000052,330.28.22.18.390,2.0,,20.01.2022,Введено в эксплуатацию,,-,-,2160.0,1.0,0.0,2160.0
189,180,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000230,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
190,181,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000231,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
191,182,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000232,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
192,183,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000233,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
193,184,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000234,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
194,185,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000235,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
195,186,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000236,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
196,187,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000237,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
197,188,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000238,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
198,189,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000239,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
199,190,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000240,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
200,191,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000241,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
201,192,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000242,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
202,193,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000243,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
203,194,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000244,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
204,195,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000245,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
205,196,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000246,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
206,197,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000247,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
207,198,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000248,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
208,199,Радиатор масляный Ballu Turbo BOH/TB-07FH 1500 7 секций,11013604000249,330.28.21.13.129,4.0,,14.01.2022,Введено в эксплуатацию,,-,-,4252.5,1.0,0.0,4252.5
209,200,Шкаф KAD-14,11013606004492,330.31.01.11,6.0,,06.09.2021,Введено в эксплуатацию,,-,-,7035.75,1.0,0.0,7035.75
210,201,Шкаф KAD-14,11013606004493,330.31.01.11,6.0,,06.09.2021,Введено в эксплуатацию,,-,-,7035.75,1.0,0.0,7035.75
211,202,Стул Geradom GD-1029,5101360400001,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
212,203,Стул Geradom GD-1029,5101360400002,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
213,204,Стул Geradom GD-1029,5101360400003,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
214,205,Стул Geradom GD-1029,5101360400004,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
215,206,Стул Geradom GD-1029,5101360400005,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
216,207,Стул Geradom GD-1029,5101360400006,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
217,208,Стул Geradom GD-1029,5101360400007,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
218,209,Стул Geradom GD-1029,5101360400008,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
219,210,Стул Geradom GD-1029,5101360400009,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
220,211,Стул Geradom GD-1029,5101360400010,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
221,212,Стул Geradom GD-1029,5101360400011,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
222,213,Стул Geradom GD-1029,5101360400013,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
223,214,Стул Geradom GD-1029,5101360400014,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
224,215,Стул Geradom GD-1029,5101360400015,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
225,216,Стул Geradom GD-1029,5101360400016,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
226,217,Стул Geradom GD-1029,5101360400017,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
227,218,Стул Geradom GD-1029,5101360400018,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
228,219,Стул Geradom GD-1029,5101360400020,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
229,220,Стул Geradom GD-1029,5101360400021,330.31.01.1,4.0,,01.07.2015,Введено в эксплуатацию,,-,-,620.0,1.0,0.0,620.0
